CNPJ,Razao_Social,Trimestre,Ano,ValorDespesas,RegistroANS,Modalidade,UF,CNPJ_Valido,Nome_Valido,Valor_Valido
11939445000158,ASSOCIAÇÃO DE SAÚDE PORTUGUESA DE BENEFICÊNCIA,1,2025,79987529.2,417530,Medicina de Grupo,SP,True,True,True
13001218000102,ASSOCIAÇÃO SANTA SAÚDE,1,2025,78079233.13,418021,Medicina de Grupo,SP,True,True,True
08883265000197,ASSOCIAÇÃO FUNDO DE PROTEÇÃO À SAÚDE,1,2025,10961284.36,416584,Autogestão,PR,True,True,True
10414182000109,UNIMED SAÚDE E ODONTO S.A,1,2025,19055098.88,416801,Medicina de Grupo,SP,True,True,True
11973134000105,SUL AMÉRICA ODONTOLÓGICO S/A,1,2025,16229856.62,417815,Odontologia de Grupo,SP,True,True,True
00885918000165,HOSPITAIS E CLÍNICAS DO PIAUÍ S/S LTDA,1,2025,16400169.11,416398,Medicina de Grupo,PI,True,True,True
02866602000151,SUL AMÉRICA PARANÁ CLÍNICAS SERVIÇOS DE SAÚDE S.A.,1,2025,1053537.38,416428,Medicina de Grupo,SP,True,True,True
11996146000155,CAIXA DE ASSISTÊNCIA À SAÚDE DO SINDICATO DOS FUNCIONÁRIOS INTEGRANTES DO GRUPO OCUPACIONAL ADMINISTRAÇÃO TRIBUTÁRIA DO ESTADO DE PERNAMBUCO,1,2025,14500394.46,417661,Autogestão,PE,True,True,True
51262335000119,CLÍNICA SÃO GABRIEL S/S LTDA,1,2025,25919.95,415944,Medicina de Grupo,SP,True,True,True
03033006000153,CAIXA DE ASSISTÊNCIA OSWALDO CRUZ,1,2025,43585275.35,417548,Autogestão,RJ,True,True,True
10364053000145,ODONTOLIVE OPERADORA DE PLANOS ODONTOLÓGICOS LTDA.,1,2025,811598.87,417831,Odontologia de Grupo,SP,True,True,True
97403778000183,SOCIODONTO PLANO DE ASSISTÊNCIA ODONTOLÓGICA LTDA,1,2025,5965.44,416410,Odontologia de Grupo,MG,True,True,True
07781345000179,ASSOCIAÇÃO DE ASSISTÊNCIA À SAÚDE DA AMAGIS,1,2025,18237936.28,416690,Autogestão,MG,True,True,True
08097092000181,CAIXA DE ASSISTÊNCIA DOS EMPREGADOS DA EMPRESA BRASILEIRA DE PESQUISA  AGROPECUÁRIA,1,2025,45328501.42,416401,Autogestão,DF,True,True,True
50432863000106,MATÃO CLINICAS & AMHMA SAÚDE LTDA,1,2025,17911315.86,416495,Medicina de Grupo,SP,True,True,True
13223975000120,CAIXA SEGURADORA ESPECIALIZADA EM SAÚDE S/A,1,2025,537026.11,418072,Seguradora Especializada em Saúde,SP,True,True,True
05983170000157,PLANO ODONTOLÓGICO DENTALVIDAS LTDA.,1,2025,9629800.67,415936,Odontologia de Grupo,SP,True,True,True
11565995000154,PORTOMED - PORTO SEGURO SERVIÇOS DE SAUDE LTDA,1,2025,821312.65,417491,Medicina de Grupo,SP,True,True,True
19962272000109,BRASILDENTAL OPERADORA DE PLANOS ODONTOLÓGICOS S.A.,1,2025,8154111.43,419419,Odontologia de Grupo,SP,True,True,True
14576780000127,MEDGOLD ASSISTENCIA MEDICA LTDA - ME,1,2025,1967815.52,419753,Medicina de Grupo,MG,True,True,True
16926969000128,AMAZÔNIA PLANOS DE SAÚDE LTDA,1,2025,13837570.36,419052,Medicina de Grupo,PA,True,True,True
14946109000120,ASSOCIAÇÃO SÃO FRANCISCO VIDA,1,2025,26422662.84,419141,Medicina de Grupo,SP,True,True,True
19304091000187,SORRIDEN CONVÊNIOS ODONTOLÓGICOS S.A.,1,2025,311634.77,419524,Odontologia de Grupo,SP,True,True,True
12049486000131,ASSOCIAÇÃO PARANAENSE DE ASSISTÊNCIA À SAUDE DOS MEMBROS DO MINISTERIO PUBLICO DO PARANÁ,1,2025,10840721.17,418617,Autogestão,PR,True,True,True
11336728000105,ASSOCIAÇÃO SAÚDE RURAL ALEGRETE,1,2025,817683.67,418218,Medicina de Grupo,RS,True,True,True
14408631000159,FUNDAÇÃO PLAMHUV - PLANO MÉDICO HOSPITALAR DOS HOSPITAIS UNIDOS DE VIÇOSA,1,2025,2688043.91,418501,Medicina de Grupo,MG,True,True,True
16665579000141,ASSOCIAÇÃO SANTA CASA SAÚDE DE ARAÇATUBA,1,2025,20938135.77,418803,Medicina de Grupo,SP,True,True,True
03518900000113,INSTITUTO CURITIBA DE SAÚDE,1,2025,97151125.76,419010,Autogestão,PR,True,True,True
14674151000130,BIORAL SISTEMA ODONTOLÓGICO LTDA.,1,2025,14426.14,419079,Odontologia de Grupo,SP,True,True,True
92827666000136,INSTITUIÇÃO BENEFICENTE CEL MASSOT - IBCM,1,2025,14305920.69,419427,Autogestão,RS,True,True,True
30460075000116,MÚTUA DOS MAGISTRADOS DO ESTADO DO RIO DE JANEIRO,1,2025,36316706.48,418650,Autogestão,RJ,True,True,True
15323270000100,ASSOCIAÇÃO MAIS SAÚDE SANTA CASA DE SÃO JOÃO DA BOA VISTA,1,2025,13607044.11,419150,Medicina de Grupo,SP,True,True,True
13816250000146,OPLAN SAÚDE OPERADORA DE PLANO DE SAÚDE LTDA,1,2025,2677120.08,418226,Medicina de Grupo,RJ,True,True,True
17048922000171,ODONTO PRIME S/S LTDA,1,2025,152781.96,418994,Odontologia de Grupo,CE,True,True,True
20160828000114,ASSOCIAÇÃO DOS SERVIDORES PÚBLICOS DA ADMINISTRAÇÃO DIRETA DO GOVERNO DO ESTADO DO PARÁ - ASPARÁ,1,2025,1582541.58,419591,Autogestão,PA,True,True,True
21205801000163,"CAIXA DE ASSISTÊNCIA À SAÚDE DOS TRABALHADORES NAS INDÚSTRIAS METALÚRGICAS, MECÂNICAS E DO MATERIAL ELÉTRICO DE BRUSQUE",1,2025,2477142.7,419851,Autogestão,SC,True,True,True
27085968000114,CAIXA DE ASSISTÊNCIA AOS MEMBROS DA DEFENSORIA PÚBLICA DO ESTADO DO RIO DE JANEIRO,1,2025,11404058.95,418820,Autogestão,RJ,True,True,True
18321477000134,ASSOCIAÇÃO SANTA CASA SAÚDE DE SÃO JOSÉ DOS CAMPOS,1,2025,119085600.76,419249,Medicina de Grupo,SP,True,True,True
17897995000138,PLADISA PLANOS DE SAÚDE SA,1,2025,14107653.46,419486,Medicina de Grupo,SC,True,True,True
20918393000124,OPERADORA DE PLANOS PRIVADOS DE SAÚDE - SANTA CASA SAÚDE LTDA,1,2025,9865963.2,419699,Medicina de Grupo,MS,True,True,True
15022430000181,ASSOCIAÇÃO DE SAÚDE DOS FORNECEDORES DE CANA DE PIRACICABA E REGIÃO,1,2025,17244812.56,418731,Medicina de Grupo,SP,True,True,True
11867361000156,ASSOCIAÇÃO SAÚDE SÃO JOSÉ,1,2025,11089044.41,418919,Medicina de Grupo,SC,True,True,True
14891935000110,ODONTO SEG OPERADORA DE PLANOS ODONTOLOGICOS S.A.,1,2025,485947.94,419281,Odontologia de Grupo,SP,True,True,True
11828089000103,LUMINAR SAÚDE - ASSOCIAÇÃO DE ASSISTÊNCIA À SAÚDE,1,2025,24766876.79,418374,Autogestão,DF,True,True,True
15131148000132,AMHA SAUDE S/A,1,2025,16756849.44,418587,Medicina de Grupo,SP,True,True,True
25906728000108,COOPERATIVA DE TRABALHO ODONTOLOGICO - UNIODONTO ITAJUBÁ,1,2025,662811.41,419028,Cooperativa odontológica,MG,True,True,True
19691730000104,MAIS SAUDE S/A,1,2025,7489460.18,419516,Medicina de Grupo,ES,True,True,True
09433795000104,QUALLITY PRÓ SAÚDE PLANO DE ASSISTÊNCIA MÉDICA LTDA.,1,2025,91948117.85,418170,Medicina de Grupo,DF,True,True,True
06814351000112,CEDPLAN SAÚDE LTDA EPP,1,2025,1428839.03,418749,Medicina de Grupo,MG,True,True,True
41369935000127,SAME-SERVIÇO DE ASSISTÊNCIA MÉDICA EMPRESARIAL LTDA.,1,2025,352014.83,415901,Medicina de Grupo,MA,True,True,True
92219070000153,SOCIEDADE PORTUGUESA DE BENEFICÊNCIA,1,2025,4767060.24,413372,Filantropia,RS,True,True,True
07154253000169,RODRIGUES LEIRA ODONTOLOGIA LTDA.,1,2025,1068531.01,415243,Odontologia de Grupo,SP,True,True,True
04002216000147,SV SAUDE ADMINSTRADORES DE PLANO DE SAUDE LTDA,1,2025,5821498.98,412252,Medicina de Grupo,RJ,True,True,True
04212174000179,DENTAL MASTER LTDA - EPP,1,2025,1024378.27,413747,Odontologia de Grupo,AL,True,True,True
04165719000133,GS PLANO GLOBAL DE SAÚDE LTDA,1,2025,11632046.35,413160,Medicina de Grupo,RJ,True,True,True
03694367000140,AESP ODONTO ASSISTÊNCIA ODONTOLÓGICA S/S LTDA EPP,1,2025,1044671.99,413283,Odontologia de Grupo,SP,True,True,True
03230123000107,UNIMED CENTRO PAULISTA - FEDERAÇÃO INTRAFEDERATIVA DAS COOPERATIVAS MÉDICAS,1,2025,18484477.18,414573,Cooperativa Médica,SP,True,True,True
04839091000104,FUNDO DE ASSISTÊNCIA À SAÚDE DOS FUNCIONÁRIOS DO BEC,1,2025,181850.51,414689,Autogestão,CE,True,True,True
04222989000139,UNIDENTIS ASSISTENCIA ODONTOLOGICA LTDA.,1,2025,4861957.51,413429,Odontologia de Grupo,PB,True,True,True
05011316000100,HBC SAÚDE LTDA.,1,2025,31677645.55,414352,Medicina de Grupo,SP,True,True,True
06091170000105,UNIMED OS BANDEIRANTES COOPERATIVA DE TRABALHO MÉDICO,1,2025,22608827.3,415014,Cooperativa Médica,SP,True,True,True
03627391000167,SOCIEDADE DE ASSISTÊNCIA MÉDICA - SAMEISA,1,2025,2739619.16,411809,Autogestão,RS,True,True,True
78304672000188,CAIXA BENEFICENTE DOS FUNCIONÁRIOS DO GRUPO IGUAÇU,1,2025,1797608.68,414026,Autogestão,PR,True,True,True
07270625000112,FEDERAÇÃO DAS COOP ODONTOLÓGICAS DO ESTADO DE SANTA CATARINA,1,2025,5852962.1,415626,Cooperativa odontológica,SC,True,True,True
03011072000122,PLANO HOSPITAL SAMARITANO LTDA,1,2025,117779074.5,411256,Medicina de Grupo,SP,True,True,True
03702977000149,CAIXA DE ASSISTÊNCIA À SAUDE DOS EMPREGADOS DA CODEVASF - CASEC,1,2025,19594663.92,412295,Autogestão,DF,True,True,True
04234059000103,PREVENT SENIOR CORPORATE OPERADORA DE SAÚDE LTDA.,1,2025,818489.09,413267,Medicina de Grupo,SP,True,True,True
05774975000190,SERVDONTO - PLANO DE ASSISTÊNCIA ODONTOLÓGICA LTDA,1,2025,2048703.73,414701,Odontologia de Grupo,SE,True,True,True
04197511000104,CAIXA DE ASSISTÊNCIA DO SINDFISCO - CASSIND,1,2025,4641466.84,413518,Autogestão,SE,True,True,True
04745753000187,UNIÃO MÉDICA PLANOS DE SAÚDE S/A,1,2025,46240321.37,414581,Medicina de Grupo,BA,True,True,True
04299138000194,BIOVIDA SAÚDE LTDA.,1,2025,61834619.22,415111,Medicina de Grupo,SP,True,True,True
03548273000163,MEDIC GLOBAL PLANOS DE SAÚDE LTDA.,1,2025,1837953.88,411868,Medicina de Grupo,MG,True,True,True
03187913000157,ODONTOART PLANOS ODONTOLÓGICOS LTDA,1,2025,1396303.55,414387,Odontologia de Grupo,CE,True,True,True
72918287000144,ASSOCIAÇÃO POLICIAL DE ASSISTÊNCIA À SAÚDE DE RIBEIRÃO PRETO (APAS),1,2025,7756918.99,408794,Autogestão,SP,True,True,True
00642842000147,ASSOCIAÇÃO POLICIAL DE ASSISTÊNCIA À SAÚDE - VALE DO RIBEIRA,1,2025,895068.22,409405,Autogestão,SP,True,True,True
69099307000198,CROWN ODONTOLOGIA DE GRUPO LTDA,1,2025,251416.72,397245,Odontologia de Grupo,SP,True,True,True
03273825000178,METLIFE PLANOS ODONTOLÓGICOS LTDA.,1,2025,22089332.33,406481,Odontologia de Grupo,SP,True,True,True
71559272000174,ASSOCIAÇÃO POLICIAL DE ASSISTÊNCIA À SAÚDE,1,2025,9757129.18,410128,Autogestão,SP,True,True,True
28023703000154,ÔNIX OPERADORA DE PLANOS DE SAÚDE LTDA,1,2025,478448.91,407534,Medicina de Grupo,RJ,True,True,True
24729097000136,SANTA CASA DA MISERICÓRDIA DE SÃO JOÃO DEL REI,1,2025,343968.47,408522,Filantropia,MG,True,True,True
05814777000103,CAIXA DE ASSISTÊNCIA DOS FUNCIONÁRIOS DO BANCO DO NORDESTE DO BRASIL,1,2025,92960689.2,385697,Autogestão,CE,True,True,True
02751464000165,ODONTOGROUP SISTEMA DE SAÚDE LTDA.,1,2025,2976340.62,389854,Odontologia de Grupo,DF,True,True,True
02220135000198,ASSOCIAÇÃO GOIANA DO MINISTÉRIO PÚBLICO,1,2025,5299613.7,402206,Autogestão,GO,True,True,True
00444803000135,ASSOCIAÇÃO POLICIAL DE ASSISTÊNCIA A SAÚDE,1,2025,3149957.78,409413,Autogestão,SP,True,True,True
42936518000181,UNIMED LEOPOLDINA COOPERATIVA DE TRABALHO MÉDICO LTDA,1,2025,6608296.55,386901,Cooperativa Médica,MG,True,True,True
60499365000134,FUNDACAO LEONOR DE BARROS CAMARGO,1,2025,17099464.49,410292,Filantropia,SP,True,True,True
70094578000130,COMSEDER - COOPERATIVA DE ASSISTÊNCIA MÉDICA DOS SERVIDORES DA SUPLAN E DO DER LTDA,1,2025,2039707.43,390259,Autogestão,PB,True,True,True
68668045000172,AMESC - ASSOCIAÇÃO MÉDICA ESPÍRITA CRISTÃ,1,2025,28854111.64,401081,Medicina de Grupo,RJ,True,True,True
83367342000171,ASSOCIAÇÃO ADVENTISTA NORTE BRASILEIRA DE PREVENÇÃO E ASSISTÊNCIA A SAÚDE,1,2025,38201727.44,406554,Filantropia,PA,True,True,True
03123146000112,BIO SAÚDE SERVIÇOS MÉDICOS LTDA,1,2025,4778254.29,402966,Medicina de Grupo,SP,True,True,True
73565319000138,ASSOCIACAO CIVIL PRÓ-SAÚDE DOS SERVIDORES DA UNIVERSIDADE ESTADUAL DE PONTA GROSSA,1,2025,1980316.14,409634,Medicina de Grupo,PR,True,True,True
00648506000101,ASSOCIAÇÃO POLICIAL DE ASSISTÊNCIA À SAÚDE DE PRESIDENTE VENCESLAU,1,2025,1301686.1,411248,Autogestão,SP,True,True,True
34011288000111,ASSOCIAÇÃO DOS AUDITORES FISCAIS DA RECEITA ESTADUAL DO RIO DE JANEIRO,1,2025,7661832.38,387185,Autogestão,RJ,True,True,True
00147571000153,ASSOCIAÇÃO POLICIAL DE ASSISTÊNCIA À SAÚDE DE BAURU,1,2025,12551573.88,406945,Autogestão,SP,True,True,True
00200720000109,ASSOCIACAO POLICIAL DE ASSISTENCIA A SAUDE DE PRESIDENTE PRUDENTE (APAS),1,2025,3262438.07,410608,Autogestão,SP,True,True,True
71565659000133,ASSOCIACAO POLICIAL DE ASSISTENCIA A SAUDE DE ITAPETININGA,1,2025,1938497.85,406635,Autogestão,SP,True,True,True
00665690000106,ASSOCIAÇÃO POLICIAL DE ASSISTÊNCIA À SAÚDE DE DRACENA,1,2025,1008044.92,408026,Autogestão,SP,True,True,True
42892281000184,UNIMED GOVERNADOR VALADARES COOP. DE TRABALHO MÉDICO LTDA.,1,2025,70554984.81,386588,Cooperativa Médica,MG,True,True,True
67839969000121,AMEPLAN ASSISTÊNCIA MÉDICA PLANEJADA LTDA,1,2025,20181647.42,394734,Medicina de Grupo,SP,True,True,True
03098226000165,SÃO FRANCISCO ASSISTÊNCIA MÉDICA LTDA,1,2025,14399328.71,403962,Medicina de Grupo,PE,True,True,True
03424929000136,SAUDE PAS - MEDICINA E ODONTO,1,2025,43198704.21,409243,Autogestão,RS,True,True,True
04503249000170,ASSOCIAÇÃO DOS FUNCIONÁRIOS FISCAIS DO ESTADO DO AMAZONAS - AFFEAM,1,2025,2074564.59,388092,Autogestão,AM,True,True,True
00773639000100,CENTRO CLÍNICO GAÚCHO LTDA,1,2025,95285979.76,392804,Medicina de Grupo,CE,True,True,True
02989632000155,EVANGELICO SAUDE LTDA.,1,2025,5995847.31,401480,Medicina de Grupo,PR,True,True,True
66491036000123,ASSOCIAÇÃO POLICIAL DE ASSISTÊNCIA À SAÚDE DE JAÚ,1,2025,1219017.36,408034,Autogestão,SP,True,True,True
03494031000134,COOPERATIVA ODONTOLÓGICA POÇOS DE CALDAS,1,2025,1499217.31,409791,Cooperativa odontológica,MG,True,True,True
03268622000193,COOPERATIVA DOS USUÁRIOS DE SERVIÇOS DE SAÚDE LTDA.,1,2025,5137807.63,406805,Medicina de Grupo,RS,True,True,True
02009924000184,GAMA SAUDE LTDA.,1,2025,1671527.09,407011,Medicina de Grupo,SP,True,True,True
03613857000175,CONFIANÇA ASSISTÊNCIA MÉDICO HOSPITALAR LTDA,1,2025,2129779.54,410624,Medicina de Grupo,MG,True,True,True
48717516000188,UNIMED DE LORENA COOPERATIVA DE TRABALHO MÉDICO,1,2025,11518543.22,385620,Cooperativa Médica,SP,True,True,True
37135365000133,ESMALE ASSISTENCIA INTERNACIONAL DE SAUDE LTDA.,1,2025,18062624.47,395480,Medicina de Grupo,AL,True,True,True
57272510000135,ASSOCIAÇÃO POLICIAL DE ASSISTÊNCIA À SAÚDE,1,2025,5185012.86,406937,Autogestão,SP,True,True,True
68687722000108,G & M ASSESSORIA MEDICA EMPRESARIAL LTDA,1,2025,90940.11,409286,Medicina de Grupo,RJ,True,True,True
72350382000194,COOPERATIVA DOS USUÁRIOS DE SERVIÇOS DE SAÚDE DO VALE DO RIO DOS SINOS LTDA,1,2025,4039046.38,404241,Autogestão,RS,True,True,True
66493339000185,ASSOCIAÇÃO POLICIAL DE ASSISTENCIA A SAUDE DE BOTUCATU,1,2025,902576.17,408093,Autogestão,SP,True,True,True
00034259000153,ASSOCIAÇÃO POLICIAL DE ASSISTÊNCIA A SAÚDE DA BAIXADA SANTISTA,1,2025,6629510.58,410110,Autogestão,SP,True,True,True
00856424000152,CARE PLUS ODONTOLOGIA ASSISTENCIAL LTDA.,1,2025,2470049.83,389358,Odontologia de Grupo,SP,True,True,True
03219363000100,SEPACO SAÚDE LTDA,1,2025,1140791.14,407224,Medicina de Grupo,SP,True,True,True
72916364000127,ASSOCIAÇÃO POLICIAL DE ASSISTÊNCIA À SAÚDE DE BARRETOS,1,2025,1699489.76,407569,Autogestão,SP,True,True,True
03637776000105,FILOSANITAS SAUDE LTDA,1,2025,6810325.15,410888,Medicina de Grupo,SP,True,True,True
00366982000130,CENTRAL REGIONAL DAS COOPERATIVAS MÉDICAS - UNIMED CERRADO,1,2025,30440159.68,386596,Cooperativa Médica,GO,True,True,True
53454617000143,SISTEMA TOTAL DE SAÚDE LTDA.,1,2025,2644589.97,402001,Medicina de Grupo,SP,True,True,True
59766105000107,ASSOCIAÇÃO POLICIAL DE ASSISTÊNCIA À SAÚDE,1,2025,929200.72,406813,Autogestão,SP,True,True,True
71753297000104,ASSOCIAÇÃO POLICIAL DE ASSISTENCIA À SAUDE DE SAO JOAO DA BOA VISTA,1,2025,2268864.04,408263,Autogestão,SP,True,True,True
00395266000180,MAIS SAÚDE PLANO DE SAÚDE LTDA,1,2025,11477004.23,415065,Medicina de Grupo,GO,True,True,True
00307714000147,ASSOCIAÇÃO VALEPARAIBANA DE ASSISTÊNCIA MÉDICA POLICIAL,1,2025,5901435.79,412635,Autogestão,SP,True,True,True
04911101000175,VIVENTERIS LTDA,1,2025,3299209.22,414662,Odontologia de Grupo,PR,True,True,True
01648339000161,VITA ASSISTÊNCIA A SAÚDE LTDA.,1,2025,3930553.55,414905,Medicina de Grupo,MG,True,True,True
06145428000109,PORTO DIAS SAUDE LTDA.,1,2025,601730.21,415081,Medicina de Grupo,PA,True,True,True
04202013000102,POLICLIN SAÚDE S/A.,1,2025,39521298.6,415693,Medicina de Grupo,SP,True,True,True
03849449000117,ASSOCIAÇÃO ASSISTENCIAL DE SAÚDE SUPLEMENTAR CRUZ AZUL SAÚDE,1,2025,55536303.01,411752,Medicina de Grupo,SP,True,True,True
03670297000190,MH VIDA - OPERADORA DE PLANOS DE SAÚDE LTDA,1,2025,845364.74,412015,Medicina de Grupo,RJ,True,True,True
03773153000160,TERRAMAR ADMINISTRADORA DE PLANO DE SAUDE LTDA,1,2025,6708834.7,412759,Medicina de Grupo,BA,True,True,True
04311093000126,CAIXA DE ASSISTENCIA DOS SERVIDORES DO ESTADO DE MATO GROSSO DO SUL,1,2025,223013526.13,413534,Autogestão,MS,True,True,True
59762062000183,ASSOCIAÇÃO POLICIAL DE ASSISTÊNCIA À SAÚDE DE ARAÇATUBA (APAS),1,2025,6407809.12,414212,Autogestão,SP,True,True,True
04222235000189,SEMPRE ODONTO PLANOS ODONTOLOGICOS LTDA,1,2025,1585683.55,414654,Odontologia de Grupo,RJ,True,True,True
03638220000133,PLANO DE SAUDE ASES LTDA.,1,2025,14113163.94,411582,Medicina de Grupo,RJ,True,True,True
04257073000114,AMEP FREGUESIA OPERADORA DE PLANO DE SAUDE LTDA,1,2025,9680561.76,413330,Medicina de Grupo,RJ,True,True,True
07844436000106,CABERJ INTEGRAL SAÚDE S.A,1,2025,39409187.52,415774,Medicina de Grupo,RJ,True,True,True
04558034000157,LIFE EMPRESARIAL SAÚDE LTDA.,1,2025,40984908.36,414492,Medicina de Grupo,SP,True,True,True
05029064000139,SAÚDE SANTA TEREZA LTDA.,1,2025,23781357.41,414930,Medicina de Grupo,SP,True,True,True
02569472000195,CENTRO DE ENDOCRINOLOGIA DE JUNDIAÍ S/S LTDA,1,2025,621218.84,415910,Medicina de Grupo,SP,True,True,True
03977587000181,SBC SAÚDE LTDA.,1,2025,8042144.72,412058,Medicina de Grupo,SP,True,True,True
03990914000135,ORALE ASSISTÊNCIA ODONTOLÓGICA LTDA,1,2025,2175221.68,412996,Odontologia de Grupo,BA,True,True,True
16608812000154,SOCIEDADE BENEFICENTE DEZOITO DE JULHO,1,2025,7471200.33,413721,Medicina de Grupo,MG,True,True,True
04859814000137,SAÚDE BRB - CAIXA DE ASSISTÊNCIA ,1,2025,27174540.52,414310,Autogestão,DF,True,True,True
73967085000155,UNIMED NORTE DO MATO GROSSO COOPERATIVA DE TRABALHO MÉDICO,1,2025,95707596.61,353663,Cooperativa Médica,MT,True,True,True
00730439000170,UNIMED PONTAL DO TRIÂNGULO - COOPERATIVA DE TRABALHO MÉDICO,1,2025,10035306.19,353876,Cooperativa Médica,MG,True,True,True
17774738000109,UNIMED UBERABA COOPERATIVA DE TRABALHO MEDICO LTDA.,1,2025,94217661.51,354066,Cooperativa Médica,MG,True,True,True
02774736000142,OPERADORA UNIESTE DE PLANOS DE SAÚDE LTDA,1,2025,37821427.92,354511,Medicina de Grupo,RJ,True,True,True
07057185000110,UNIMED MARANHÃO DO SUL - COOPERATIVA DE TRABALHO MÉDICO,1,2025,34153131.6,352543,Cooperativa Médica,MA,True,True,True
66191263000133,UNIMED JOÃO MONLEVADE COOPERATIVA DE TRABALHO MÉDICO LTDA.,1,2025,20291586.39,352314,Cooperativa Médica,MG,True,True,True
54370630000187,IRMANDADE DA SANTA CASA DE MISERICÓRDIA DE PIRACICABA,1,2025,41785372.2,354562,Filantropia,SP,True,True,True
01143922000110,UNIMED CACERES COOPERATIVA DE TRABALHO MÉDICO ,1,2025,5481426.31,350346,Cooperativa Médica,MT,True,True,True
85283299000191,UNIMED CHAPECÓ - COOPERATIVA DE TRABALHO MÉDICO DA REGIÃO OESTE CATARINENSE,1,2025,53079685.47,354295,Cooperativa Médica,SC,True,True,True
82239476000144,UNIODONTO DE LONDRINA COOP. ODONTOLÓGICA,1,2025,1089676.35,350770,Cooperativa odontológica,PR,True,True,True
89640452000141,UNIMED REGIÃO DA CAMPANHA/RS - COOPERATIVA DE ASSISTÊNCIA À SAÚDE LTDA.,1,2025,8193213.08,350648,Cooperativa Médica,RS,True,True,True
45467404000128,UNIMED DE REGISTRO COOPERATIVA DE TRABALHO MÉDICO,1,2025,7138221.99,351776,Cooperativa Médica,SP,True,True,True
45118429000116,UNIMED DE CATANDUVA - COOPERATIVA DE TRABALHO MÉDICO,1,2025,31111696.36,351407,Cooperativa Médica,SP,True,True,True
57149775000140,UNIMED SUL PAULISTA - COOPERATIVA DE TRABALHO MÉDICO,1,2025,16469547.46,353027,Cooperativa Médica,SP,True,True,True
59901454000186,SANTA CASA DE MISERICORDIA HOSPITAL SÃO VICENTE,1,2025,5754950.58,353264,Filantropia,SP,True,True,True
62231527000184,CAIXA BENEFICENTE DOS FUNCIONARIOS DO BANCO DO ESTADO DE SÃO PAULO,1,2025,269066965.79,352331,Autogestão,SP,True,True,True
02852017000100,SISTEMAS E PLANOS DE SAÚDE LTDA.,1,2025,16759328.02,352586,Medicina de Grupo,SP,True,True,True
02064028000118,UNIODONTO DE PINDAMONHANGABA COOP ODONTOLOGICA,1,2025,1084699.55,331104,Cooperativa odontológica,SP,True,True,True
60633369000163,UNIMED DE BEBEDOURO COOPERATIVA DE TRABALHO MÉDICO,1,2025,53688518.88,331341,Cooperativa Médica,SP,True,True,True
26189530000113,UNIMED CURVELO COOPERATIVA DE TRABALHO MÉDICO LTDA.,1,2025,27653378.26,330108,Cooperativa Médica,MG,True,True,True
42182170000184,CAIXA DE ASSISTÊNCIA À SAÚDE - CABERJ,1,2025,58779300.54,324361,Medicina de Grupo,RJ,True,True,True
01193663000132,UNIMED DE CATALÃO COOPERATIVA DE TRABALHO MÉDICO,1,2025,18628240.88,324566,Cooperativa Médica,GO,True,True,True
87827689000100,UNIMED SERRA GAUCHA/RS COOPERATIVA DE ASSISTENCIA A SAUDE LTDA,1,2025,238177897.83,325571,Cooperativa Médica,RS,True,True,True
15214919000155,PROMÉDICA - PROTEÇÃO MEDICA A EMPRESAS S.A.,1,2025,73551777.82,326861,Medicina de Grupo,BA,True,True,True
92316124000107,UNIMED REGIÃO DA FRONTEIRA - RS COOPERATIVA DE ASSISTÊNCIA À SAÚDE LTDA.,1,2025,6406115.28,328375,Cooperativa Médica,RS,True,True,True
55189930000127,IRMANDADE DE MISERICORDIA DE PORTO FERREIRA,1,2025,11027809.05,329355,Filantropia,SP,True,True,True
71186886000158,UNIMED SÃO JOÃO NEPOMUCENO COOPERATIVA DE TRABALHO MÉDICO LTDA.,1,2025,4517679.06,327638,Cooperativa Médica,MG,True,True,True
01559455000104,UNIMED NORDESTE PAULISTA - FED. INTRAFEDERATIVA DAS COOP. MÉDICAS,1,2025,23761669.24,328294,Cooperativa Médica,SP,True,True,True
34269803000168,REAL GRANDEZA - FUNDAÇÃO DE PREVIDÊNCIA E ASSISTÊNCIA SOCIAL,1,2025,72897411.63,331317,Autogestão,RJ,True,True,True
05455431000166,CASA DE SAÚDE NOSSA SENHORA DE FÁTIMA  LTDA.,1,2025,282159.35,327328,Medicina de Grupo,CE,True,True,True
